value_id;source_product_code;source_service_code;source_service_char_code;source_field_number;source_column;target_attribute_path;default_value;value_type;apply_method;target_multiple_occurrence;rds_id;valid_from;valid_until;parent_service_code;som_attribute_path;prefix;dependent_char_code;main_bundle_access;sid_attribute_path;open_order_indicator;fixed_value;introduction_version;
PN105912-21;V0002;V0065;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-22;V0002;V0066;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-23;V0002;V0067;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-24;V0002;V0068;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-25;V0002;V0069;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-26;V0002;V0081;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-27;V0002;V0221;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-28;V0002;V0243;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-29;V0002;V0244;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-30;V0002;V0245;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-31;V0002;V0246;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-32;V0002;V0254;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-33;V0002;V0255;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-34;V0002;V0256;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-35;V0002;V0257;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-36;V0002;V0258;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-37;V0002;V0259;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-38;V0002;V0260;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-39;V0002;V0261;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-4;V0002;V0020;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-40;V0002;V0262;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-41;V0002;V0281;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-42;V0002;V0282;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-43;V0002;V0283;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-44;V0002;V0284;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-45;V0002;V0285;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-46;V0002;V0286;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-47;V0002;V0287;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-48;V0002;V0310;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-49;V0002;V0311;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-5;V0002;V0021;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-50;V0002;V0312;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-51;V0002;V0508;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-52;V0002;V0509;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-53;V0002;V0510;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-6;V0002;V0022;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-7;V0002;V0023;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-8;V0002;V0024;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-9;V0002;V0025;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PPM157167-1;V0002;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-2;V0002;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-3;V0002;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-4;V0002;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-5;V0002;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-6;V0002;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-7;V0002;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-8;V0002;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-9;V0002;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-10;V0002;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-11;V0002;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-12;V0002;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-13;I1305;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1305;Functions.TvCenter.TvCenterBundledConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-14;I1305;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1305;Functions.TvCenter.TvCenterBundledConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-15;I1305;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1305;Functions.TvCenter.TvCenterBundledConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-16;I1305;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1305;Functions.TvCenter.TvCenterBundledConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-17;I1410;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1410;Functions.SafetyPackage.SafetyPackageConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-18;I1410;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1410;Functions.SafetyPackage.SafetyPackageConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-19;I1410;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1410;Functions.SafetyPackage.SafetyPackageConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-20;I1410;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1410;Functions.SafetyPackage.SafetyPackageConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-21;VI203;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI006;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-22;VI203;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI006;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-23;VI203;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI006;Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-24;VI203;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI006;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-25;VI203;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI009;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-26;VI203;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI009;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-27;VI203;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI009;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-28;VI203;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI009;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-29;I1203;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1213;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-30;I1203;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1213;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-31;I1203;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1213;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-32;I1203;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1213;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-33;VI208;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI018;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-34;VI208;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI018;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-35;VI208;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI018;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-36;VI208;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI018;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-37;VI208;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI019;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-38;VI208;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI019;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingNam;;;;;;;;
PPM157167-39;VI208;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI019;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-40;VI208;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI019;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-41;I1208;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1219;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-42;I1208;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1219;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-43;I1208;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1219;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-44;I1208;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1219;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-45;VI202;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI002;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-46;VI202;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI002;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-47;VI202;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI002;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-48;VI202;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI002;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-49;VI202;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI003;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-50;VI202;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI003;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-51;VI202;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI003;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-52;VI202;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI003;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-53;I1204;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1210;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-54;I1204;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1210;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-55;I1204;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1210;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-56;I1204;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I1210;Functions.Internet.AdslInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-57;I1204;V0991;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I121z;Functions.Internet.FttxInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-58;I1204;V0991;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I121z;Functions.Internet.FttxInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
PPM157167-59;I1204;V0992;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;I121z;Functions.Internet.FttxInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
PPM157167-60;I1204;V0992;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;I121z;Functions.Internet.FttxInternetConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
BKSGC_15664;V0002;V1204;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
BKSGC_15665;V0002;V1204;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
BKSGC_15666;V0002;V1204;-;;;;MONTH;CONFIGURED_VALUE;getContractEndDate;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.EndDate;;;;;;;;
BKSGC_15667;V0002;V1204;V0232;;;;;CONFIGURED_VALUE;convertOpmToDate;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.TerminationDate;;;;;;;;
BKSGC_15668;V0002;V1204;V0200;;;;;CONFIGURED_VALUE;convertCcbToDate;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.StartDate;;;;;;;;
BKSGC_15669;V0002;V1204;-;;;;MONTH;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.Unit;;;;;;;;
BKSGC_15670;V0002;V1204;V0231;;;;0;CONFIGURED_VALUE;convertToBigDecimal;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.Value;;;;;;;;
BKSGC_15671;V0002;V1204;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
BKSGC_15672;V0002;V1204;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
BKSGC_15673;V0002;V1204;-;;;;MONTH;CONFIGURED_VALUE;getContractEndDate;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.EndDate;;;;;;;;
BKSGC_15674;V0002;V1204;V0232;;;;;CONFIGURED_VALUE;convertOpmToDate;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.TerminationDate;;;;;;;;
BKSGC_15675;V0002;V1204;V0200;;;;;CONFIGURED_VALUE;convertCcbToDate;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.StartDate;;;;;;;;
BKSGC_15676;V0002;V1204;-;;;;MONTH;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.Unit;;;;;;;;
BKSGC_15677;V0002;V1204;V0231;;;;0;CONFIGURED_VALUE;convertToBigDecimal;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.Value;;;;;;;;
BKSGC_15678;V0002;V1204;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceCode;;;;;;;;
BKSGC_15679;V0002;V1204;;;SERVICE_BILLING_NAME;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.ServiceBillingName;;;;;;;;
BKSGC_15680;V0002;V1204;-;;;;MONTH;CONFIGURED_VALUE;getContractEndDate;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.EndDate;;;;;;;;
BKSGC_15681;V0002;V1204;V0232;;;;;CONFIGURED_VALUE;convertOpmToDate;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.TerminationDate;;;;;;;;
BKSGC_15682;V0002;V1204;V0200;;;;;CONFIGURED_VALUE;convertCcbToDate;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.TariffOptionsList.Existing.TariffOption.MinimumDurationPeriod.StartDate;;;;;;;;
